key,count,cp_Description,cp_setSize,cp_enrichmentScore,cp_NES,cp_pvalue,cp_p.adjust,cp_qvalue,cp_rank,cp_leading_edge,cp_core_enrichment,gp_query,gp_significant,gp_p_value,gp_term_size,gp_query_size,gp_intersection_size,gp_precision,gp_recall,gp_source,gp_term_name,gp_effective_domain_size,gp_source_order,gp_parents,go_Term,go_Annotated,go_Significant,go_Expected,go_Rank in elimFisher,go_classicFisher,go_elimFisher
GO:0016125,1,sterol metabolic process,59.0,-0.516808333534923,-1.81089824779947,0.0001590049517745,0.0466452383527326,0.0415684373925009,694.0,"tags=37%, list=10%, signal=34%",847/4779/3069/3156/1727/51478/2224/1595/51706/3157/6609/2222/11161/6307/134429/37/10449/1717/4047/6713/6721/3638,,,,,,,,,,,,,,,,,,,,
GO:0016477,1,,,,,,,,,,,,,,,,,,,,,,,,cell migration,563.0,282.0,224.65,1.0,1.8e-07,5.3e-05
GO:0019222,1,,,,,,,,,,,query_1,True,2.86385242032541e-25,7035.0,2413.0,1049.0,0.434728553667634,0.14911158493248,GO:BP,regulation of metabolic process,21026.0,5569.0,"GO:0008152,GO:0050794",,,,,,,
GO:0009893,1,,,,,,,,,,,query_1,True,8.27476845080237e-29,3597.0,2413.0,626.0,0.259428097803564,0.174033917153183,GO:BP,positive regulation of metabolic process,21026.0,3738.0,"GO:0008152,GO:0019222,GO:0048522",,,,,,,
GO:0019538,1,,,,,,,,,,,query_1,True,2.75157051323033e-52,4721.0,2413.0,861.0,0.356817239950269,0.182376615123914,GO:BP,protein metabolic process,21026.0,5841.0,"GO:0043170,GO:0044238",,,,,,,
GO:0022402,1,,,,,,,,,,,query_1,True,2.81099217289936e-26,1280.0,2413.0,282.0,0.116866970576046,0.2203125,GO:BP,cell cycle process,21026.0,6561.0,"GO:0007049,GO:0009987",,,,,,,
GO:0030307,1,positive regulation of cell growth,69.0,0.467106674515867,1.82856966342491,0.0002787912686047,0.049782423485197,0.044364175786662,1007.0,"tags=30%, list=14%, signal=26%",3479/659/3084/50618/27185/23191/23327/1398/2803/5393/1654/4131/1956/22902/55031/102/8829/51193/2335/6386/53335,,,,,,,,,,,,,,,,,,,,
GO:0030218,1,,,,,,,,,,,,,,,,,,,,,,,,erythrocyte differentiation,69.0,40.0,27.53,27.0,0.00173,0.00173
GO:0032967,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of collagen biosynth...,13.0,11.0,5.19,23.0,0.00127,0.00127
GO:0032989,1,cellular anatomical entity morphogenesis,55.0,-0.534385256482225,-1.85487149819745,0.0002496838245612,0.049782423485197,0.044364175786662,698.0,"tags=29%, list=10%, signal=26%",1605/5573/10398/5159/4205/26011/2318/51804/70/7139/23363/7138/5587/287/2817/10324,,,,,,,,,,,,,,,,,,,,
GO:0033036,1,,,,,,,,,,,query_1,True,4.22622517574193e-27,3228.0,2413.0,569.0,0.23580605055947,0.176270136307311,GO:BP,macromolecule localization,21026.0,7939.0,GO:0051179,,,,,,,
GO:0030900,1,,,,,,,,,,,,,,,,,,,,,,,,forebrain development,155.0,83.0,61.85,6.0,0.00034,0.00034
GO:0033273,1,,,,,,,,,,,,,,,,,,,,,,,,response to vitamin,35.0,23.0,13.97,28.0,0.00175,0.00175
GO:0033554,1,,,,,,,,,,,query_1,True,3.19978608384411e-35,1830.0,2413.0,394.0,0.163282221301285,0.215300546448087,GO:BP,cellular response to stress,21026.0,8226.0,"GO:0006950,GO:0051716",,,,,,,
GO:0034331,1,,,,,,,,,,,,,,,,,,,,,,,,cell junction maintenance,14.0,12.0,5.59,8.0,0.00058,0.00058
GO:0034341,1,response to type II interferon,54.0,-0.520931604512548,-1.7977554919836,0.000275884065275,0.049782423485197,0.044364175786662,778.0,"tags=31%, list=11%, signal=28%",112936/961/10581/10410/7157/2934/6737/3659/8519/801/834/10435/83666/54625/6772/2634/445,,,,,,,,,,,,,,,,,,,,
GO:0042659,1,,,,,,,,,,,,,,,,,,,,,,,,regulation of cell fate specification,15.0,13.0,5.99,4.0,0.00027,0.00027
GO:0043066,1,,,,,,,,,,,,,,,,,,,,,,,,negative regulation of apoptotic process,386.0,183.0,154.02,16.0,0.00119,0.00119
GO:0045069,1,regulation of viral genome replication,50.0,-0.544837768081209,-1.8620055016137,0.0002662878216268,0.049782423485197,0.044364175786662,1057.0,"tags=42%, list=15%, signal=36%",4940/27350/57169/7153/3428/26986/10581/10410/5359/4599/7155/9683/10475/4939/8519/64135/4938/9636/3434/10318/91543,,,,,,,,,,,,,,,,,,,,
GO:0045071,1,negative regulation of viral genome replication,29.0,-0.661855206200855,-1.99995838829963,5.62710057584496e-05,0.0256783356277725,0.0228835423417695,1057.0,"tags=59%, list=15%, signal=50%",4940/27350/57169/3428/10581/10410/5359/4599/9683/4939/8519/64135/4938/9636/3434/10318/91543,,,,,,,,,,,,,,,,,,,,
GO:0045087,1,innate immune response,373.0,-0.371318570113231,-1.68695760717708,1.21751379698934e-06,0.0050003291642352,0.0044561004969809,1102.0,"tags=27%, list=15%, signal=24%",54809/9111/4814/4940/4282/9641/51734/340061/6812/27350/5608/3437/3588/57169/207/85364/84937/51135/26060/3428/4600/112936/6170/79415/83862/8575/140691/10695/567/22933/961/84885/2197/3133/3140/5515/25939/839/10581/10133/22890/4792/53840/10410/10346/9867/5359/7157/7318/4599/9830/3958/8878/9683/10475/3430/3433/715/1374/4061/2934/55601/9246/6737/6609/3659/4939/8519/3105/2896/64135/151636/801/834/3106/9181/10435/1191/5371/4938/11274/6773/83666/54625/6772/26472/9636/3434/716/5272/10318/2534/5587/51191/81603/2537/10417/2634/91543/445,,,,,,,,,,,,,,,,,,,,
GO:0045453,1,bone resorption,21.0,0.722451993338167,2.14428940879676,0.0001116052660743,0.0381969023139403,0.0340396061526714,1080.0,"tags=57%, list=15%, signal=49%",50507/10312/7037/1901/7018/2131/9842/1956/4763/133522/4982/7189,,,,,,,,,,,,,,,,,,,,
GO:0045667,1,,,,,,,,,,,,,,,,,,,,,,,,regulation of osteoblast differentiation,56.0,34.0,22.34,20.0,0.00126,0.00126
GO:0045937,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of phosphate metabol...,198.0,100.0,79.0,25.0,0.00137,0.00137
GO:0046850,1,,,,,,,,,,,,,,,,,,,,,,,,regulation of bone remodeling,15.0,13.0,5.99,5.0,0.00027,0.00027
GO:0046907,1,,,,,,,,,,,query_1,True,1.6305843771963201e-31,1381.0,2413.0,313.0,0.129714048901782,0.22664735698769,GO:BP,intracellular transport,21026.0,12264.0,"GO:0006810,GO:0051641,GO:0051649",,,,,,,
GO:0048518,1,,,,,,,,,,,query_1,True,1.62208517030961e-31,6264.0,2413.0,984.0,0.407791131371736,0.157088122605364,GO:BP,positive regulation of biological process,21026.0,12634.0,"GO:0008150,GO:0050789",,,,,,,
GO:0048519,1,,,,,,,,,,,query_1,True,5.53862001218521e-30,5834.0,2413.0,923.0,0.382511396601741,0.158210490229688,GO:BP,negative regulation of biological process,21026.0,12635.0,"GO:0008150,GO:0050789",,,,,,,
GO:0048522,1,,,,,,,,,,,query_1,True,8.58268452222457e-36,5920.0,2413.0,959.0,0.397430584334853,0.161993243243243,GO:BP,positive regulation of cellular process,21026.0,12638.0,"GO:0009987,GO:0048518,GO:0050794",,,,,,,
GO:0048523,1,,,,,,,,,,,query_1,True,5.53862001218521e-30,5629.0,2413.0,897.0,0.371736427683382,0.159353348729792,GO:BP,negative regulation of cellular process,21026.0,12639.0,"GO:0009987,GO:0048519,GO:0050794",,,,,,,
GO:0048525,1,negative regulation of viral process,43.0,-0.588387004263861,-1.94311549070765,6.26682077472969e-05,0.0257378329218148,0.0229365640355106,1057.0,"tags=49%, list=15%, signal=42%",4940/27350/57169/3428/10581/10410/5359/4599/9830/9683/6737/4939/8519/64135/4938/6772/9636/3434/10318/81603/91543,,,,,,,,,,,,,,,,,,,,
GO:0050729,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of inflammatory resp...,44.0,28.0,17.56,17.0,0.0012,0.0012
GO:0050776,1,regulation of immune response,350.0,-0.35860300187792,-1.62203150009206,2.21878194402855e-05,0.0151875624068754,0.0135345698585741,1273.0,"tags=27%, list=18%, signal=24%",144811/5290/868/4671/80254/3148/6223/51571/51111/3988/9111/4814/4940/3566/9641/3956/340061/3554/51324/5608/3077/80762/57169/207/85364/84937/51135/26060/7917/3428/59338/25/29085/2778/11118/567/22933/80381/961/84885/3133/23304/3140/5515/25939/114625/839/22890/4792/149041/9473/4208/9867/5359/1997/1893/11119/10385/3958/8878/9683/3430/715/1374/55601/10616/6737/3659/3105/10459/2896/64135/1281/834/3106/1191/4938/11274/6773/83666/54625/1/9636/975/716/5272/10318/27242/2534/5587/6398/2634/91543/64115/10673,,,,,,,,,,,,,,,,,,,,
GO:0050792,1,regulation of viral process,84.0,-0.469296975375358,-1.77013059428145,0.0001777164904152,0.048658775075686,0.0433628236613126,1057.0,"tags=33%, list=15%, signal=29%",4940/3956/27350/682/57169/7153/3428/26986/10581/10410/5359/4599/7155/9830/9683/10475/6737/6609/4939/8519/64135/4938/6772/9636/3434/10318/81603/91543,,,,,,,,,,,,,,,,,,,,
GO:0050868,1,,,,,,,,,,,,,,,,,,,,,,,,negative regulation of T cell activation,37.0,25.0,14.76,9.0,0.00059,0.00059
GO:0051128,1,,,,,,,,,,,query_1,True,1.23358542108513e-26,2433.0,2413.0,456.0,0.188976377952756,0.187422934648582,GO:BP,regulation of cellular component organization,21026.0,13332.0,"GO:0016043,GO:0050794",,,,,,,
GO:0051179,1,,,,,,,,,,,query_1,True,4.60589462374621e-28,5555.0,2413.0,879.0,0.364276833816826,0.158235823582358,GO:BP,localization,21026.0,13378.0,GO:0008150,,,,,,,
GO:0051246,1,,,,,,,,,,,query_1,True,1.8698246734936597e-36,1855.0,2413.0,402.0,0.166597596353087,0.216711590296496,GO:BP,regulation of protein metabolic process,21026.0,13411.0,"GO:0019538,GO:0060255,GO:0080090",,,,,,,
GO:0051592,1,,,,,,,,,,,,,,,,,,,,,,,,response to calcium ion,54.0,33.0,21.55,21.0,0.00126,0.00126
GO:0051641,1,,,,,,,,,,,query_1,True,7.72314951331112e-32,3661.0,2413.0,647.0,0.268130957314546,0.176727670035509,GO:BP,cellular localization,21026.0,13664.0,"GO:0009987,GO:0051179",,,,,,,
GO:0051649,1,,,,,,,,,,,query_1,True,2.3838454745648304e-25,2010.0,2413.0,390.0,0.161624533775383,0.194029850746269,GO:BP,establishment of localization in cell,21026.0,13672.0,"GO:0051234,GO:0051641",,,,,,,
GO:0051726,1,,,,,,,,,,,query_1,True,4.49738691282368e-24,1087.0,2413.0,245.0,0.101533360961459,0.225390984360626,GO:BP,regulation of cell cycle,21026.0,13721.0,"GO:0007049,GO:0050794",,,,,,,
GO:0060538,1,skeletal muscle organ development,80.0,-0.518330866914263,-1.93642259721142,1.30008589077774e-05,0.0133486318835604,0.0118957859006163,1124.0,"tags=35%, list=16%, signal=30%",221662/6840/79647/8531/688/140465/1605/22933/10472/1291/64208/4208/1958/57190/4209/26471/51804/9242/10791/10370/7832/6495/2817/10324/1134/6261/445/101929726,,,,,,,,,,,,,,,,,,,,
GO:0070727,1,,,,,,,,,,,query_1,True,1.51082228296904e-26,2782.0,2413.0,505.0,0.209283050145048,0.181524083393242,GO:BP,cellular macromolecule localization,21026.0,16048.0,"GO:0033036,GO:0051641",,,,,,,
GO:0071248,1,,,,,,,,,,,,,,,,,,,,,,,,cellular response to metal ion,65.0,38.0,25.94,29.0,0.00181,0.00181
GO:0071363,1,,,,,,,,,,,,,,,,,,,,,,,,cellular response to growth factor stimu...,302.0,158.0,120.5,3.0,5.1e-06,9.9e-05
GO:0071396,1,,,,,,,,,,,,,,,,,,,,,,,,cellular response to lipid,219.0,109.0,87.38,26.0,0.00163,0.00163
GO:0071470,1,,,,,,,,,,,,,,,,,,,,,,,,cellular response to osmotic stress,30.0,21.0,11.97,12.0,0.0008,0.0008
GO:0080090,1,,,,,,,,,,,query_1,True,1.5228232653443e-35,5390.0,2413.0,890.0,0.368835474513054,0.165120593692022,GO:BP,regulation of primary metabolic process,21026.0,17565.0,"GO:0019222,GO:0044238",,,,,,,
GO:0098542,1,defense response to other organism,450.0,-0.336795222413088,-1.55883975003789,2.76908705405758e-05,0.0156676844382227,0.0139624360954213,1425.0,"tags=29%, list=20%, signal=25%",57142/10010/2633/7706/140823/6347/10383/8724/11331/10906/23005/26268/144811/1969/4671/80254/3148/6223/4343/54809/9111/4814/4940/4282/665/3566/9641/91351/51734/340061/6812/27350/5608/3437/3588/6464/57169/207/85364/84937/51135/26060/3428/7132/4600/112936/6170/79415/83862/8575/140691/10695/5495/567/22933/961/84885/2197/3133/3140/5515/25939/839/10581/10133/22890/4792/53840/10410/10346/9867/5359/7157/7318/4599/9830/3958/8878/9683/10475/3430/3433/715/1374/4061/2934/55601/9246/10616/6737/6609/3659/4939/8519/3105/10379/2896/64135/151636/801/834/3106/9181/10964/10435/1191/5371/4938/11274/6773/83666/54625/6772/26472/9636/3434/716/5272/10318/2534/5587/51191/81603/2537/10417/2634/91543/11096/445,,,,,,,,,,,,,,,,,,,,
GO:0140546,1,defense response to symbiont,379.0,-0.366904754035323,-1.67365224647968,2.79209573725153e-06,0.005733568596446,0.0051095351991703,1425.0,"tags=31%, list=20%, signal=26%",57142/10010/2633/7706/140823/6347/10383/8724/11331/10906/26268/144811/4671/80254/3148/6223/54809/9111/4814/4940/4282/9641/51734/340061/6812/27350/5608/3437/3588/57169/207/85364/84937/51135/26060/3428/4600/112936/6170/79415/83862/8575/140691/10695/567/22933/961/84885/2197/3133/3140/5515/25939/839/10581/10133/22890/4792/53840/10410/10346/9867/5359/7157/7318/4599/9830/3958/8878/9683/10475/3430/3433/715/1374/4061/2934/55601/9246/6737/6609/3659/4939/8519/3105/2896/64135/151636/801/834/3106/9181/10435/1191/5371/4938/11274/6773/83666/54625/6772/26472/9636/3434/716/5272/10318/2534/5587/51191/81603/2537/10417/2634/91543/445,,,,,,,,,,,,,,,,,,,,
GO:1903900,1,regulation of viral life cycle,65.0,-0.51586106491477,-1.84970409538317,0.0001266776825954,0.0400204032630342,0.0356646398691759,1057.0,"tags=38%, list=15%, signal=33%",4940/3956/27350/682/57169/7153/3428/26986/10581/10410/5359/4599/7155/9683/10475/6737/6609/4939/8519/64135/4938/9636/3434/10318/91543,,,,,,,,,,,,,,,,,,,,
