key,count,cp_Description,cp_setSize,cp_enrichmentScore,cp_NES,cp_pvalue,cp_p.adjust,cp_qvalue,cp_rank,cp_leading_edge,cp_core_enrichment,gp_query,gp_significant,gp_p_value,gp_term_size,gp_query_size,gp_intersection_size,gp_precision,gp_recall,gp_source,gp_term_name,gp_effective_domain_size,gp_source_order,gp_parents,go_Term,go_Annotated,go_Significant,go_Expected,go_Rank in elimFisher,go_classicFisher,go_elimFisher
GO:0006629,1,lipid metabolic process,498.0,-0.353652385600597,-1.38069326726487,0.0002006531015279,0.0170764149946141,0.0148949725585953,1877.0,"tags=34%, list=26%, signal=27%",10858/23167/80207/5106/26020/54893/256471/950/23446/51144/253260/9453/54677/23175/115209/8443/3633/26751/9926/137695/1622/8394/2109/11343/472/254531/80821/57674/3417/8540/7357/3995/1666/23111/2181/23410/56261/10087/4864/222236/9375/1727/8864/51170/114882/51097/5087/5592/4790/8776/7132/11161/50640/2879/23236/1717/94101/427/10317/142891/5156/6309/51478/3156/23607/3073/9444/207/51542/10060/55294/3988/5826/8473/8816/1595/84129/51280/285440/3398/5295/132949/5564/26137/2235/5660/4035/5465/63874/10295/5728/1374/4047/79837/6319/387521/55852/51141/10464/594/84869/27031/7536/114883/2222/145482/6307/5007/5297/55326/2110/79718/256987/84681/134429/9885/5095/80055/8824/5290/6713/8869/8503/5359/2946/56898/3157/59338/1962/224/3638/113026/37/36/51205/5164/5565/23683/8310/5264/8527/216/3339/847/8605/132671/11145/6721/6591/231/117283/10449/19/729920/22933/51706/1191/1891/412/2948/2170/5587/5360/3613/84812/1958/5919/29906/8707/161247/9249,,,,,,,,,,,,,,,,,,,,
GO:0006694,1,steroid biosynthetic process,67.0,-0.489914158932322,-1.64318609614918,0.0008112855247119,0.0334757713984698,0.0291993780026593,1404.0,"tags=45%, list=19%, signal=36%",1727/51170/5087/5592/4790/11161/1717/427/6309/51478/3156/9444/3988/1595/4047/51141/7536/2222/6307/84681/134429/6713/3157/3638/6721/6591/231/10449/51706/1958,,,,,,,,,,,,,,,,,,,,
GO:0006364,1,rRNA processing,159.0,0.30061156594812,1.52616091359052,0.0001965847004649,0.0170764149946141,0.0148949725585953,1176.0,"tags=25%, list=16%, signal=22%",54059/51096/55781/10885/10200/9221/55299/11056/22803/29777/9188/5393/10969/22984/25879/1736/10199/10436/51154/55035/51575/23404/51018/27341/55759/84128/5036/4839/25926/285855/55720/153443/51367/6227/23160/51406/8886/10528/29960/84135,,,,,,,,,,,,,,,,,,,,
GO:0006937,1,regulation of muscle contraction,51.0,-0.527321956119135,-1.68733088144604,0.0010317854965034,0.0369723136247083,0.0322492512065033,471.0,"tags=27%, list=7%, signal=26%",2946/10142/5997/309/801/8654/274/3759/1760/5587/7138/287/7135/7139,,,,,,,,,,,,,,,,,,,,
GO:0006941,1,striated muscle contraction,64.0,-0.581613708318307,-1.92940008258135,2.24865133357576e-06,0.0007654783914714,0.0006676916459784,757.0,"tags=34%, list=10%, signal=31%",781/817/2934/5290/2946/10142/5997/5608/801/8654/274/3759/1760/5587/6332/7138/287/7135/1134/7139/6261/10324,,,,,,,,,,,,,,,,,,,,
GO:0006942,1,regulation of striated muscle contraction,34.0,-0.586788456502351,-1.75341978795706,0.0006122702961919,0.0308780760486933,0.02693352764925,699.0,"tags=35%, list=10%, signal=32%",817/2946/10142/5997/801/8654/274/3759/1760/5587/287/7135,,,,,,,,,,,,,,,,,,,,
GO:0006949,1,syncytium formation,23.0,-0.62233553642673,-1.73470827655944,0.0014419905341865,0.0453273760541534,0.0395369884541157,1051.0,"tags=43%, list=15%, signal=37%",30846/4627/900/3566/9644/975/8038/85461/11096/101929726,,,,,,,,,,,,,,,,,,,,
GO:0006950,1,,,,,,,,,,,query_1,True,9.74536535441884e-35,3948.0,3721.0,984.0,0.264445041655469,0.249240121580547,GO:BP,response to stress,21026.0,2571.0,GO:0050896,,,,,,,
GO:0006959,1,humoral immune response,40.0,-0.577740077755302,-1.7833616271914,0.000221008230623,0.0177023259234358,0.0154409259165961,1079.0,"tags=38%, list=15%, signal=32%",3133/5699/567/975/3958/3075/3105/715/716/6347/1191/27242/10417/4208/5919,,,,,,,,,,,,,,,,,,,,
GO:0006996,1,,,,,,,,,,,query_1,True,1.5402590582873101e-61,3594.0,3721.0,1008.0,0.270894920720237,0.280467445742905,GO:BP,organelle organization,21026.0,2598.0,GO:0016043,,,,,,,
GO:0006897,1,,,,,,,,,,,,,,,,,,,,,,,,endocytosis,297.0,194.0,169.47,24.0,0.00182,0.00179
GO:0007049,1,,,,,,,,,,,query_1,True,1.4961482641740899e-34,1663.0,3721.0,497.0,0.133566245632894,0.298857486470235,GO:BP,cell cycle,21026.0,2636.0,GO:0009987,,,,,,,
GO:0007093,1,mitotic cell cycle checkpoint signaling,99.0,0.38941428375844,1.92891313439154,8.87844810409873e-06,0.0021334388532496,0.0018609007326547,1011.0,"tags=34%, list=14%, signal=30%",4998/65123/4683/641/9735/51514/26058/51776/63967/991/4085/990/55143/64859/55159/11130/54908/672/891/54962/7175/5932/2177/9184/221150/55055/1386/1111/10111/9212/5347/220134/57405/29980,,,,,,,,,,,,,,,,,,,,
GO:0007169,1,cell surface receptor protein tyrosine kinase signaling pathway,258.0,-0.397944471612674,-1.51310234663621,0.0001172339144983,0.0119192549006759,0.0103966186532984,1471.0,"tags=34%, list=20%, signal=28%",90410/7525/145957/6774/819/1979/6599/114882/10818/9961/25/23236/7763/5156/8065/23607/207/8412/2252/23390/26999/9640/8473/1291/7474/2065/5295/2043/8874/6868/51324/1509/4035/324/1012/79837/3482/6091/3487/405/8481/23189/55023/5159/9678/64397/4882/27246/6272/55022/8835/23768/23294/624/5290/8503/23122/59338/2202/9788/55777/5164/5793/26060/3489/8527/780/6655/2537/23371/868/23767/23213/64285/3082/5228/1634/387914/10628/5587/2817/2534/3488/5919/4593/2308/3479,,,,,,,,,,,,,,,,,,,,
GO:0007159,1,leukocyte cell-cell adhesion,146.0,-0.431855147006676,-1.58484620560513,0.0004931613979788,0.0283741452217391,0.0247494637829252,1683.0,"tags=36%, list=23%, signal=28%",4976/961/9231/3600/80381/340481/7525/604/10725/3572/861/6599/55274/25/207/80762/3133/57178/6659/7048/5465/567/65125/3566/5573/51571/10318/149041/2309/975/3676/3958/5290/6604/22890/10385/55824/3659/3105/9314/51148/868/6347/23240/8654/4192/27242/1803/2534/445/64115/10673/3479,,,,,,,,,,,,,,,,,,,,
GO:0007411,1,,,,,,,,,,,,,,,,,,,,,,,,axon guidance,59.0,45.0,33.67,21.0,0.00163,0.00162
GO:0007507,1,heart development,278.0,-0.390535940517547,-1.48891351345634,0.0001001336594049,0.0114955643686379,0.0100270528603593,1565.0,"tags=35%, list=22%, signal=29%",22873/472/4193/55717/4194/23054/90410/1889/10087/55742/8841/23345/2697/861/57545/1301/10818/1289/5592/25831/7132/79810/25/3399/5311/4089/5156/4331/10060/8321/7404/57534/57178/6546/60485/7046/1291/7474/2065/3398/6659/7048/54583/7157/10370/324/5465/5728/7049/6091/1026/27031/65125/79659/55553/5159/5573/4205/1605/55764/90/23768/4209/3720/6604/2013/221662/11214/64208/9686/7029/9472/5997/2138/9242/80173/23363/6591/23129/4086/23767/1281/677/6495/4208/8572/287/26011/27250/7135/7139/6261/11096/57538/70/9249/3479/27295,,,,,,,,,,,,,,,,,,,,
GO:0007519,1,skeletal muscle tissue development,74.0,-0.491567663758504,-1.67384279180932,0.0006873561788354,0.03171893638471,0.0276669715035092,1562.0,"tags=41%, list=22%, signal=32%",140465/10521/56261/57190/80208/51542/10060/1291/688/79647/10370/2353/6840/4209/221662/64208/10791/9242/10472/51804/22933/84466/6495/4208/2817/1958/7832/1134/6261/10324,,,,,,,,,,,,,,,,,,,,
GO:0007613,1,,,,,,,,,,,,,,,,,,,,,,,,memory,44.0,36.0,25.11,8.0,0.00046,0.00046
GO:0008202,1,steroid metabolic process,108.0,-0.469659800117233,-1.66807383726874,0.0001013072992095,0.0114955643686379,0.0100270528603593,1412.0,"tags=39%, list=19%, signal=32%",4864/1727/51170/5087/5592/4790/11161/1717/427/5156/6309/51478/3156/9444/3988/1595/285440/2235/4047/51141/7536/114883/2222/6307/5007/84681/134429/9885/6713/3157/59338/3638/37/847/6721/6591/231/10449/19/51706/412/1958,,,,,,,,,,,,,,,,,,,,
GO:0008284,1,,,,,,,,,,,,,,,,,,,,,,,,positive regulation of cell population p...,353.0,232.0,201.43,6.0,0.0004,0.00039
GO:0008285,1,negative regulation of cell population proliferation,278.0,-0.393957166200701,-1.50195689467622,6.50590660246594e-05,0.0088588761570244,0.0077271908243323,1616.0,"tags=33%, list=22%, signal=27%",9231/7251/10658/472/23641/80014/4194/51374/9921/604/80781/6774/2218/7041/7020/8864/5592/8573/64743/5311/4089/1021/80762/55294/11236/5371/3133/60485/7046/7474/6659/79647/7157/8805/10370/324/1843/5728/1012/7049/6091/567/3430/9776/1026/8575/7536/27152/2495/9678/51621/5573/1031/8406/149041/85477/3720/10385/9686/9788/3659/8519/51147/6772/80173/9863/3489/780/3339/10290/9314/6591/23371/84445/868/6347/23240/22933/4086/23213/8654/687/694/7709/27242/94241/2170/4208/3488/7832/27250/5176/64115,,,,,,,,,,,,,,,,,,,,
GO:0008610,1,lipid biosynthetic process,278.0,-0.377505667411187,-1.43923575604847,0.0003862179024527,0.0243967127393793,0.0212801320937445,1790.0,"tags=36%, list=25%, signal=28%",23446/51144/253260/9453/23175/8443/26751/9926/137695/8394/11343/472/254531/3417/8540/7357/3995/2181/23410/9375/1727/51170/51097/5087/5592/4790/8776/11161/50640/2879/1717/94101/427/142891/6309/51478/3156/9444/207/55294/3988/8473/8816/1595/5295/5564/26137/5465/63874/10295/5728/4047/79837/6319/387521/51141/10464/84869/7536/2222/6307/5007/5297/55326/256987/84681/134429/80055/5290/6713/8869/8503/5359/2946/3157/3638/37/51205/5565/23683/8527/8605/11145/6721/6591/231/117283/10449/729920/22933/51706/2948/2170/5587/3613/1958/29906/8707/161247,,,,,,,,,,,,,,,,,,,,
GO:0009056,1,,,,,,,,,,,query_1,True,1.48871162582923e-50,2639.0,3721.0,766.0,0.205858640150497,0.290261462675256,GO:BP,catabolic process,21026.0,3218.0,GO:0008152,,,,,,,
GO:0009057,1,,,,,,,,,,,query_1,True,5.99754370467565e-42,1417.0,3721.0,461.0,0.123891427035743,0.325335215243472,GO:BP,macromolecule catabolic process,21026.0,3219.0,"GO:0009056,GO:0043170",,,,,,,
GO:0009410,1,,,,,,,,,,,,,,,,,,,,,,,,response to xenobiotic stimulus,166.0,113.0,94.72,27.0,0.00212,0.0021
GO:0001916,1,positive regulation of T cell mediated cytotoxicity,11.0,-0.749463378299907,-1.77805586230732,0.0011533944069694,0.0395934130459692,0.0345355158566271,1475.0,"tags=73%, list=20%, signal=58%",5817/6891/3133/3140/567/51571/3106/3105,,,,,,,,,,,,,,,,,,,,
GO:0009653,1,,,,,,,,,,,,,,,,,,,,,,,,anatomical structure morphogenesis,999.0,649.0,570.05,14.0,2e-08,0.00069
GO:0009887,1,animal organ morphogenesis,347.0,-0.384214959435314,-1.47745875990767,4.19396415506889e-05,0.0065893629128678,0.0057475986497604,1459.0,"tags=34%, list=20%, signal=29%",57599/10116/10087/55742/2734/55870/80781/6774/8452/7020/2697/6599/1301/10818/1289/823/5087/79065/4790/7846/79810/55252/3399/5311/5613/4089/55112/7763/5324/5156/583/8412/2252/10060/55294/3988/5371/8321/682/57534/57178/60485/7046/342184/1291/7474/3398/6659/3983/7048/4665/5361/54583/7157/10370/324/5465/5728/125488/10765/7049/6091/9653/51141/27031/8575/27152/55553/5090/4882/10152/57728/1605/4646/55764/4664/90/10194/23768/63915/27245/2309/4209/6604/51715/2013/59338/2202/3638/2138/23424/6772/780/4124/6591/2593/23129/51804/84445/6347/10018/23213/1281/3082/4192/6913/6495/1634/4208/54757/3488/27250/7135/59277/7139/6261/11096/70/9249,,,,,,,,,,,,,,,,,,,,
GO:0009893,1,,,,,,,,,,,query_1,True,2.96119830183336e-50,3597.0,3721.0,971.0,0.260951357162053,0.269947178204059,GO:BP,positive regulation of metabolic process,21026.0,3738.0,"GO:0008152,GO:0019222,GO:0048522",,,,,,,
GO:0009891,1,,,,,,,,,,,query_1,True,7.96417097421071e-34,2696.0,3721.0,721.0,0.193765116904058,0.267433234421365,GO:BP,positive regulation of biosynthetic process,21026.0,3736.0,"GO:0009058,GO:0009889,GO:0009893",,,,,,,
