"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006261","DNA-templated DNA replication",103,0.438940752427795,2.28144551917281,8.49676931483239e-10,3.14071491219168e-07,2.57748887349461e-07,818,"tags=35%, list=11%, signal=31%","4998/7083/990/4174/2237/8318/5982/56655/51053/5984/8914/84515/4173/10721/144455/672/5111/4175/9156/9134/26271/5983/5557/5425/201254/54962/4176/6240/55388/4172/64710/5985/11073/23594/675/11169"
"GO:0060537","muscle tissue development",194,-0.513996971809024,-1.89606005750587,1.26978640925798e-09,4.30245961670245e-07,3.53089729591911e-07,2076,"tags=48%, list=29%, signal=36%","6416/64208/25976/27086/10611/657/1466/6443/688/55692/7049/4763/4853/56261/6840/55909/4666/9242/5311/51804/5156/79647/5997/10521/51542/57486/4089/54529/7168/7248/11214/4086/9734/7046/2274/5573/4088/34/56983/2355/90/2033/2353/196528/1432/6198/80208/9318/5592/861/57493/80206/3720/9975/2697/1134/7832/57496/1281/144165/23345/9686/3344/79810/905/6546/1073/1385/10818/221662/22933/10512/205428/6498/6444/10472/6261/10324/115701/1958/1301/26011/4208/9472/55553/57538/10060/3481/70/7139/84466/7135/50507/3479"
"GO:0061061","muscle structure development",321,-0.451008587917817,-1.7008717612387,1.53668586880261e-09,4.8062805711934e-07,3.94436777660266e-07,1297,"tags=30%, list=18%, signal=26%","11214/4086/9734/7046/2274/5573/1605/4088/55193/34/23411/90/30816/2033/4775/659/84159/2353/196528/1432/6935/2218/10939/7290/6198/463/80208/9318/5592/85461/157680/840/5587/2121/57493/94104/80206/7138/25988/9975/4217/2697/1134/7832/6272/57496/1281/144165/3908/6934/23345/23236/3912/3344/79810/100381270/905/2069/6546/1073/6442/1385/10818/221662/22933/101929726/6938/9444/8038/257194/6498/6444/27250/10472/6261/10324/115701/1958/84665/1301/27295/4208/9472/55553/11096/6659/57538/10060/3481/146862/70/7139/84466/7135/50507/3479"
"GO:0044784","metaphase/anaphase transition of cell cycle",77,0.494904311424884,2.48588171419591,1.83242103571249e-09,4.96708262080466e-07,4.07633311102358e-07,368,"tags=31%, list=5%, signal=30%","991/990/11065/10459/5347/55055/891/10460/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/9787/26271"
"GO:0051983","regulation of chromosome segregation",104,0.435476540244331,2.27775662868784,1.80028243919806e-09,4.96708262080466e-07,4.07633311102358e-07,476,"tags=32%, list=7%, signal=30%","991/990/11065/157313/10459/5347/55055/891/10460/221150/147841/1062/9918/220134/11130/54892/83540/1063/55143/332/9212/701/57405/983/4085/699/9787/23397/26271/64151/4288/10051/11004"
"GO:0030071","regulation of mitotic metaphase/anaphase transition",73,0.500297062933942,2.54209213823706,4.21259403322904e-09,1.07052545869433e-06,8.78547571403687e-07,368,"tags=32%, list=5%, signal=30%","991/990/11065/10459/5347/55055/891/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/9787/26271"
"GO:0007094","mitotic spindle assembly checkpoint signaling",39,0.64380493405045,2.82452159947215,7.13068908139723e-09,1.0738289557393e-06,8.81258650605428e-07,287,"tags=46%, list=4%, signal=45%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699"
"GO:0071173","spindle assembly checkpoint signaling",39,0.64380493405045,2.82452159947215,7.13068908139723e-09,1.0738289557393e-06,8.81258650605428e-07,287,"tags=46%, list=4%, signal=45%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699"
"GO:0071174","mitotic spindle checkpoint signaling",39,0.64380493405045,2.82452159947215,7.13068908139723e-09,1.0738289557393e-06,8.81258650605428e-07,287,"tags=46%, list=4%, signal=45%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699"
"GO:0033046","negative regulation of sister chromatid segregation",41,0.639837014040028,2.81733871139934,6.60250459515897e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=46%, list=5%, signal=44%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:0033048","negative regulation of mitotic sister chromatid segregation",41,0.639837014040028,2.81733871139934,6.60250459515897e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=46%, list=5%, signal=44%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",41,0.639837014040028,2.81733871139934,6.60250459515897e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=46%, list=5%, signal=44%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:2000816","negative regulation of mitotic sister chromatid separation",41,0.639837014040028,2.81733871139934,6.60250459515897e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=46%, list=5%, signal=44%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",42,0.625199390749408,2.80644206552217,5.44163957304786e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=45%, list=5%, signal=43%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:1905819","negative regulation of chromosome separation",42,0.625199390749408,2.80644206552217,5.44163957304786e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=45%, list=5%, signal=43%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:0031577","spindle checkpoint signaling",40,0.628935782957543,2.74016002277303,5.56392360839725e-09,1.0738289557393e-06,8.81258650605428e-07,287,"tags=45%, list=4%, signal=43%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699"
"GO:0033045","regulation of sister chromatid segregation",82,0.475521222988888,2.44253764794407,5.20914872801872e-09,1.0738289557393e-06,8.81258650605428e-07,368,"tags=30%, list=5%, signal=29%","991/990/11065/10459/5347/55055/891/10460/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/701/57405/983/4085/699/9787/26271"
"GO:0033047","regulation of mitotic sister chromatid segregation",46,0.594097791876132,2.69041420450463,7.49854878397095e-09,1.08889640555807e-06,8.93624046811576e-07,368,"tags=43%, list=5%, signal=42%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/983/4085/699/26271"
"GO:0007093","mitotic cell cycle checkpoint signaling",99,0.428143628828855,2.17027826963149,8.54111519847105e-09,1.19752325506839e-06,9.82770786902113e-07,309,"tags=26%, list=4%, signal=25%","4998/991/595/990/10459/5347/55055/891/221150/63967/51514/147841/220134/11130/83540/1063/55143/332/9212/672/701/57405/983/4085/699/1111"
"GO:0051985","negative regulation of chromosome segregation",43,0.606378827798962,2.75079952714884,1.11643149033558e-08,1.51313681323482e-06,1.24178520153115e-06,368,"tags=44%, list=5%, signal=42%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/26271"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",74,0.492726090612521,2.52004992421355,1.36176411457425e-08,1.78610738382545e-06,1.46580381772509e-06,368,"tags=31%, list=5%, signal=30%","991/990/11065/10459/5347/55055/891/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/9787/26271"
"GO:0072359","circulatory system development",487,-0.408804846766366,-1.56955718858654,1.75229333711552e-08,2.22650772147241e-06,1.82722693376849e-06,1417,"tags=31%, list=20%, signal=26%","5747/730094/5286/4780/7168/9394/2752/79893/55294/7248/9314/10614/11214/4086/9734/7046/25831/26523/1278/27031/2274/221322/5573/6772/1605/4088/55333/5921/34/56983/23118/23411/2013/51098/90/8879/2033/3091/6091/4775/6774/659/196528/1432/1490/22873/3953/6654/25836/375056/5592/861/3988/2131/57534/538/4194/10672/840/1289/7057/84168/5587/6733/57493/8701/80206/2152/102/7058/170506/5154/3720/284/2697/4643/80114/5291/1281/83478/11174/144165/1012/29072/639/6934/1386/2737/23345/9968/7474/9686/90627/9693/284361/1295/79810/161742/130916/5176/2069/324/6546/23768/10352/10000/5290/83700/5728/9782/1385/10818/221662/10253/2200/55764/10512/3480/9444/8038/205428/23213/6444/27250/6261/115701/6558/8503/1958/1301/26011/27295/4208/23767/9472/55553/11096/6659/57538/10060/6347/1634/2308/70/7139/7135/50507/9249/3479"
"GO:0045931","positive regulation of mitotic cell cycle",84,0.445567339998094,2.2552009370303,4.84797420945871e-08,5.97329185929064e-06,4.90209832343991e-06,368,"tags=21%, list=5%, signal=21%","1978/991/440/595/990/113130/6241/11065/891/221150/51514/6491/220134/332/983/9787/9134/26271"
"GO:1901992","positive regulation of mitotic cell cycle phase transition",65,0.490397293329974,2.44143293038795,5.36067910518872e-08,6.41074154167568e-06,5.26109992676416e-06,368,"tags=25%, list=5%, signal=24%","991/595/990/113130/6241/11065/891/221150/51514/6491/220134/332/983/9787/9134/26271"
"GO:0048738","cardiac muscle tissue development",102,-0.562764258581217,-1.98995736446405,6.54052909633912e-08,7.59822608734711e-06,6.23563225124662e-06,1370,"tags=37%, list=19%, signal=31%","7168/7248/11214/4086/7046/2274/5573/34/90/196528/1432/5592/861/57493/80206/3720/2697/144165/23345/9686/79810/6546/1385/10818/205428/6444/115701/1301/26011/4208/9472/55553/57538/70/7139/7135/50507/3479"
"GO:0007517","muscle organ development",150,-0.522544481997373,-1.8949599325287,6.83222567839747e-08,7.7166193356567e-06,6.33279397676023e-06,1592,"tags=49%, list=22%, signal=39%","6443/688/55692/7049/4763/56261/6840/55909/4666/9242/51804/79647/7402/10521/51542/10290/57486/4089/54529/7168/9734/7046/1605/4088/23411/2033/84159/2353/1432/2218/6198/463/80208/9318/157680/2121/57493/94104/9975/2697/1134/7832/57496/1281/3908/3344/79810/905/1073/6442/1385/221662/22933/101929726/6938/257194/6498/6444/10472/6261/10324/1958/1301/4208/55553/10060/3481/146862/70/7139/84466/7135/3479"
"GO:0007052","mitotic spindle organization",98,0.406785343982187,2.07408226733475,7.0298658101671e-08,7.7252525362539e-06,6.33987898100418e-06,954,"tags=39%, list=13%, signal=34%","2316/991/5347/891/10460/6491/1062/22974/83540/29128/55143/3832/332/4605/9212/57405/9055/3611/9787/10579/4751/23636/79866/29127/7283/3837/440145/56992/1639/24137/9493/10403/26073/9371/6790/3925/5119/7272"
"GO:0000075","cell cycle checkpoint signaling",129,0.361265981537801,1.95871255484665,8.08153101668623e-08,8.64723818785426e-06,7.09652446617599e-06,309,"tags=22%, list=4%, signal=21%","4998/991/595/990/10459/8318/5347/55055/891/221150/63967/51514/147841/220134/11130/8914/83540/1063/55143/332/9212/672/701/57405/983/4085/699/1111"
"GO:0007051","spindle organization",148,0.352639327930062,1.98354635052897,1.49846475565087e-07,1.56224556319909e-05,1.28208725382274e-05,771,"tags=28%, list=11%, signal=26%","2316/991/93323/5347/891/10460/221150/6491/1062/220134/22974/83540/29128/55143/3832/332/4605/9212/57405/9133/28989/9055/203068/3611/9787/26271/10579/4751/7430/23636/79866/29127/7283/3837/440145/56992/1639/24137/90417/9493/10403/26073"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",124,0.362254439197308,1.94334846241442,2.82825422094185e-07,2.87492041558739e-05,2.35935944220675e-05,368,"tags=23%, list=5%, signal=22%","4998/991/595/990/10459/5347/55055/891/221150/63967/51514/147841/220134/11130/83540/1063/55143/332/9212/144455/672/701/57405/983/4085/699/1111/26271"
"GO:0042692","muscle cell differentiation",190,-0.471086807329966,-1.73356221595911,4.41134211955853e-07,4.37476025807926e-05,3.59023222567408e-05,1324,"tags=30%, list=18%, signal=25%","7248/11214/4086/9734/2274/5573/34/23411/90/30816/4775/659/1432/6935/10939/7290/80208/5592/85461/840/5587/80206/7138/6272/57496/144165/3908/23345/3912/79810/100381270/905/2069/6546/1073/10818/221662/101929726/9444/8038/6444/27250/6261/10324/115701/84665/4208/9472/55553/11096/57538/3481/70/7139/84466/50507/3479"
"GO:0046622","positive regulation of organ growth",18,-0.795386100475555,-2.14652687358343,7.3954080152867e-07,7.15945928337041e-05,5.87554972643079e-05,58,"tags=22%, list=1%, signal=22%","4208/9472/3481/3479"
"GO:1901989","positive regulation of cell cycle phase transition",72,0.440431891368304,2.20905902263676,8.99486541618047e-07,8.50537739120692e-05,6.98010363997358e-05,368,"tags=22%, list=5%, signal=21%","991/595/990/113130/6241/11065/891/221150/51514/6491/220134/332/983/9787/9134/26271"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",119,0.358584415065452,1.93101962052962,9.21877851604381e-07,8.51898941959867e-05,6.99127461623418e-05,954,"tags=34%, list=13%, signal=30%","2316/991/5347/891/10460/6491/1062/22974/83540/51203/29128/55143/3832/332/4605/9212/57405/983/4085/9055/3611/9787/10579/4751/23636/79866/29127/7283/3837/440145/56992/1639/24137/9493/10403/26073/9371/6790/3925/5119/7272"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",258,-0.437663327418686,-1.63340107032755,1.12312766478807e-06,0.00010148082411174,8.32822151433493e-05,1434,"tags=33%, list=20%, signal=27%","55777/5747/5782/5286/7525/780/26060/9640/64397/8826/4734/5921/27/23411/5771/8879/26037/3091/6091/6774/84159/1432/8527/23433/10006/1490/6198/6654/54741/55023/2131/5295/2444/7057/5587/252983/2152/3672/1123/5154/284/9847/4643/55914/6272/5291/144165/1012/8065/7474/23294/23236/9693/673/2069/324/23768/2241/5290/145957/9678/10818/10253/4233/8473/23122/3480/2252/5793/624/387914/868/23213/23390/8503/2674/4593/10628/3082/23767/1634/3481/2308/5919/3479"
"GO:2001251","negative regulation of chromosome organization",73,0.432745862651083,2.19885331496576,1.20410059510428e-06,0.000106432022167261,8.73455122764434e-05,368,"tags=27%, list=5%, signal=26%","991/10459/5347/55055/891/221150/147841/220134/11130/83540/1063/55143/332/9212/701/57405/4085/699/8260/26271"
"GO:0009887","animal organ morphogenesis",347,-0.417764612084711,-1.58118381410086,1.30912026310925e-06,0.00011325282957026,9.29431407403431e-05,1631,"tags=36%, list=23%, signal=29%","51804/2195/5156/55112/4313/222662/2908/10765/4089/54880/63915/55727/5747/2593/780/7168/585/55294/1290/123016/7046/1278/55252/27031/2274/5584/6772/1605/4088/2355/9653/2013/60412/51098/90/8879/23291/2033/3091/6091/6774/659/84159/196528/1432/6935/1490/8945/4790/6654/92/25836/3988/2131/57534/4194/1289/7090/57493/8701/6431/3371/5154/2309/57599/1112/2697/1281/25937/125488/144165/29072/639/1386/2737/5087/55870/9968/7474/133522/4646/3912/1295/79810/673/2069/3983/324/27152/4664/23768/51715/10000/4124/10152/5728/6913/10818/10253/2200/55764/10512/57728/5324/2252/23213/27250/4665/6261/115701/1301/3082/4208/55553/11096/6659/10060/6347/1634/3481/70/7139/54757/7135/9249"
"GO:0045930","negative regulation of mitotic cell cycle",147,0.331557787729982,1.8648389726988,1.48335918322568e-06,0.000125652884145742,0.000103119487079505,419,"tags=21%, list=6%, signal=20%","4998/991/54998/595/990/10459/5347/55055/54475/891/221150/63967/51514/147841/220134/11130/83540/1063/55143/332/9212/144455/672/701/57405/983/4085/699/1111/26271/2177"
"GO:0035051","cardiocyte differentiation",71,-0.577455506492366,-1.97179579593758,1.66439343712209e-06,0.000138110688068131,0.000113343226545156,732,"tags=25%, list=10%, signal=23%","80206/170506/144165/23345/6546/10818/10512/6444/27250/115701/26011/4208/9472/55553/57538/70/50507/3479"
"GO:0010907","positive regulation of glucose metabolic process",22,-0.763992484990046,-2.16229286141723,1.97805407453643e-06,0.000160855357341302,0.00013200908244801,219,"tags=18%, list=3%, signal=18%","8445/3481/2308/3479"
"GO:0051310","metaphase chromosome alignment",75,0.409961078200438,2.06429984759643,2.59141759727221e-06,0.00020660203824527,0.000169551987272506,697,"tags=35%, list=10%, signal=32%","113130/55055/891/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/57405/983/55166/79980/4751/23636/11004/29127/3837/9928/1894/3835/90417"
"GO:0044057","regulation of system process",158,-0.47976088971087,-1.75257984876462,2.85177783770393e-06,0.00022298709015585,0.000182998699302054,1186,"tags=30%, list=16%, signal=25%","1605/4088/79068/2013/4660/4775/659/55151/6198/5592/3572/51762/5587/340481/2946/2258/10659/7138/8654/3720/2309/2697/57465/8864/22871/23345/23405/6546/5728/6442/2744/84866/120/9444/3676/257194/781/624/3759/26011/9472/10060/2308/7139/90523/7135/3479"
"GO:0051450","myoblast proliferation",14,-0.828838394066888,-2.11748702506769,3.1744361273072e-06,0.000243533156483605,0.000199860228869192,203,"tags=57%, list=3%, signal=56%","94104/1386/2252/378938/10324/3082/84466/3479"
"GO:0006730","one-carbon metabolic process",17,0.741636311331908,2.62554628457004,3.4321603875338e-06,0.000258428965476156,0.000212084764687761,505,"tags=47%, list=7%, signal=44%","10797/6472/1719/7298/81855/160428/2356/6470"
"GO:1905820","positive regulation of chromosome separation",26,0.633162093704606,2.43845962803285,3.60847709663086e-06,0.000262001212051805,0.000215016398427064,586,"tags=54%, list=8%, signal=50%","991/11065/221150/9918/220134/54892/55143/332/9212/9787/23397/64151/10051/10592"
"GO:1904646","cellular response to amyloid-beta",18,-0.774811015381492,-2.09100041535859,3.57239768474757e-06,0.000262001212051805,0.000215016398427064,639,"tags=33%, list=9%, signal=30%","2309/2697/3480/3676/781/3479"
"GO:0030261","chromosome condensation",27,0.634834943404407,2.45356427925632,3.93641027635044e-06,0.000275955934200705,0.000226468612995116,962,"tags=63%, list=13%, signal=55%","113130/5347/9918/7153/54892/51203/983/23397/64151/3009/10051/10592/387893/3008/5119/8091/23310"
"GO:0070875","positive regulation of glycogen metabolic process",10,-0.86992653192193,-2.02206269374635,3.87771357238909e-06,0.000275955934200705,0.000226468612995116,219,"tags=30%, list=3%, signal=29%","8445/3481/3479"
"GO:0050798","activated T cell proliferation",16,-0.792149485159019,-2.0747459811422,4.27201644574998e-06,0.000289500314473657,0.000237584072509253,22,"tags=12%, list=0%, signal=12%","3481/3479"
"GO:0003012","muscle system process",152,-0.481136734571444,-1.7483622535005,4.2159826606896e-06,0.000289500314473657,0.000237584072509253,1652,"tags=34%, list=23%, signal=27%","6641/287/801/5997/7402/51542/23327/4089/2628/2593/5286/7168/1605/4088/8082/4660/4775/55151/6198/5592/3572/5587/340481/2946/2258/6323/7138/8654/3720/2309/2697/1134/6546/5290/6442/6263/781/624/23213/6444/6261/10324/3759/6332/9472/10060/1146/2308/7139/90523/7135/3479"
"GO:0070873","regulation of glycogen metabolic process",14,-0.822597108909838,-2.10154201041296,4.41052651077165e-06,0.000293986898242583,0.000241266074877414,219,"tags=29%, list=3%, signal=28%","8445/5507/3481/3479"
"GO:0034308","primary alcohol metabolic process",20,-0.792017709325741,-2.19951404984685,5.45219068919389e-06,0.000351882656226387,0.000288779356470253,32,"tags=25%, list=0%, signal=25%","224/84869/216/9249/3479"
"GO:0006468","protein phosphorylation",421,-0.386177881109366,-1.47420619284199,5.42658065175287e-06,0.000351882656226387,0.000288779356470253,1630,"tags=32%, list=23%, signal=26%","5167/900/472/5156/801/103/57448/5997/54822/5783/29110/10769/9113/80829/3486/26524/8476/5747/200576/7525/780/56288/6872/55294/143384/8826/5597/7046/2965/1859/4216/57826/1857/9989/5584/27/23118/23411/9891/5771/90/5602/6091/5567/1389/5128/23515/1432/10006/9448/154043/3953/6198/92/9318/55023/4254/5911/7057/5587/6733/83666/253260/57493/11213/57551/11011/4683/102/51191/5154/1654/4217/284/51527/1843/11329/10464/219771/25937/2081/3600/11221/1386/7474/29904/5569/9693/51704/161742/673/9262/905/79834/2069/904/324/6546/2241/10000/5610/10152/5728/6197/57580/22998/1385/10253/2200/92597/22933/4040/10795/3480/8445/2252/6773/205428/8491/5616/27250/8503/10114/2674/23043/4593/171024/9201/6347/5919/54757/50507/3479"
"GO:0003007","heart morphogenesis",108,-0.510337347324094,-1.81568905478635,6.08055884995858e-06,0.000386305504436431,0.00031702913740738,1260,"tags=37%, list=17%, signal=31%","7046/27031/2274/1605/4088/2013/51098/90/3091/6091/659/196528/6654/25836/2131/57534/4194/1289/57493/8701/2697/144165/1386/7474/79810/324/23768/10512/27250/6261/115701/1301/4208/11096/6659/10060/70/7139/7135/9249"
"GO:0051303","establishment of chromosome localization",81,0.387161917753555,1.95474945029929,6.61312408790654e-06,0.0004136763467912,0.000339491552367024,1099,"tags=42%, list=15%, signal=36%","113130/55055/891/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/57405/983/55166/79980/4751/23636/11004/29127/3837/9928/1894/3835/90417/10403/9735/5119/7272/81930/54820/57082/10615"
"GO:0090201","negative regulation of release of cytochrome c from mitochondria",14,-0.811042191821144,-2.07202191676601,6.72278122822355e-06,0.000414164067787226,0.000339891810103168,60,"tags=14%, list=1%, signal=14%","3082/3479"
"GO:0090199","regulation of release of cytochrome c from mitochondria",23,-0.716982064804282,-2.03959501797253,7.0159642447917e-06,0.000425774785363031,0.00034942037165734,60,"tags=13%, list=1%, signal=13%","26355/3082/3479"
"GO:0050000","chromosome localization",88,0.384671208729938,1.94146298862655,8.41029572254425e-06,0.000502886211880366,0.000412703365951475,697,"tags=32%, list=10%, signal=29%","113130/55055/891/221150/147841/1062/220134/11130/83540/1063/55143/332/9212/57405/983/55166/9787/79980/4751/23636/11004/29127/3837/9928/4000/1894/3835/90417"
"GO:0051146","striated muscle cell differentiation",133,-0.488823417668621,-1.76084742656374,8.82481258400802e-06,0.000520024463283719,0.000426768205817016,1370,"tags=31%, list=19%, signal=25%","7168/7248/11214/9734/2274/5573/34/90/30816/1432/80208/5592/85461/840/5587/80206/7138/6272/144165/23345/6546/1073/10818/221662/101929726/8038/6444/6261/10324/115701/84665/4208/9472/55553/11096/57538/3481/70/7139/50507/3479"
"GO:0048589","developmental growth",292,-0.414429179685756,-1.55661682496822,1.02325122244355e-05,0.000594362781493637,0.000487775394758804,2108,"tags=42%, list=29%, signal=31%","5532/9706/6416/137964/27086/10611/657/688/150465/7049/23499/54542/59338/2074/55364/4853/9837/56963/4087/6857/57678/55909/4666/51804/472/5660/57154/79647/5997/8835/51542/10765/9113/23327/4089/26524/55777/7130/2593/23369/5782/780/585/4086/123016/8826/7046/256471/23077/5573/55327/1605/4088/79068/26258/2355/8879/8455/2033/6774/659/84159/55151/196528/1432/10939/3953/6198/80208/6654/9318/25836/5592/80014/861/2131/157680/2121/57493/2258/3371/546/4683/3720/2309/57599/57698/2697/1134/1281/25937/144165/11221/1386/2737/79718/9968/7474/9686/23236/2069/22902/5290/5728/6442/1385/10253/101929726/8239/23122/3676/5324/2252/53335/205428/57609/26011/4593/4208/23767/9472/9201/3481/3479"
"GO:0005978","glycogen biosynthetic process",22,-0.732962875355244,-2.07447118159172,1.10056522185426e-05,0.000621513637786033,0.000510057273871055,219,"tags=23%, list=3%, signal=22%","8445/178/5507/3481/3479"
"GO:0009250","glucan biosynthetic process",22,-0.732962875355244,-2.07447118159172,1.10056522185426e-05,0.000621513637786033,0.000510057273871055,219,"tags=23%, list=3%, signal=22%","8445/178/5507/3481/3479"
"GO:0007080","mitotic metaphase chromosome alignment",44,0.496072442429334,2.24618502883552,1.31393586602348e-05,0.000721954490709657,0.000592486016400345,1019,"tags=43%, list=14%, signal=37%","113130/891/221150/1062/220134/83540/55143/332/9212/983/23636/11004/3837/9928/3835/10403/5119/7272/81930"
