"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043502","regulation of muscle adaptation",42,-0.681247580312925,-2.21054129983271,5.39594568893742e-08,2.00042422904426e-05,1.67455041810757e-05,531,"tags=38%, list=7%, signal=36%","817/8654/1605/2309/3720/9472/5997/114907/7138/3488/6442/29995/90523/7135/2308/3479"
"GO:0043500","muscle adaptation",48,-0.652303227806347,-2.15140839517805,8.92034539557979e-08,2.84114037453373e-05,2.3783119265411e-05,531,"tags=40%, list=7%, signal=37%","3572/2934/817/8654/1605/2309/3720/9472/5997/114907/2628/7138/3488/6442/29995/90523/7135/2308/3479"
"GO:0006941","striated muscle contraction",64,-0.604691857641052,-2.06536442705141,9.05709290557588e-08,2.84114037453373e-05,2.3783119265411e-05,932,"tags=39%, list=13%, signal=34%","51542/781/2934/2697/10142/817/8654/2946/10060/5290/6546/5997/801/1760/274/7138/5587/287/6332/3759/1134/7135/10324/7139/6261"
"GO:0006270","DNA replication initiation",27,0.697734659749072,2.77196084892533,1.12858598423932e-07,3.06824909581863e-05,2.56842410307938e-05,1064,"tags=74%, list=15%, signal=63%","4998/55388/4683/64318/8318/990/23594/5422/4174/51053/5557/11143/4172/9134/4176/5558/11073/23649/4173/4175"
"GO:0000075","cell cycle checkpoint signaling",129,0.362291736550087,1.94742784740874,1.06453968858545e-07,3.06824909581863e-05,2.56842410307938e-05,923,"tags=36%, list=13%, signal=32%","4998/65123/9735/4683/641/8318/63967/991/51514/54888/990/11130/4085/79968/9675/26058/7175/672/51776/891/675/5347/64859/8914/55055/221150/29980/54908/5932/332/55143/220134/55159/9184/10111/147841/9212/57082/57405/23376/83990/699/25896/701/83540/11073"
"GO:0007093","mitotic cell cycle checkpoint signaling",99,0.406135401616888,2.10730961282659,2.41958726869335e-07,5.80416287160675e-05,4.85865109125234e-05,923,"tags=37%, list=13%, signal=33%","4998/65123/9735/4683/641/63967/991/51514/990/11130/4085/26058/7175/672/51776/891/5347/64859/55055/221150/29980/54908/5932/332/55143/220134/55159/9184/10111/147841/9212/57082/57405/699/701/83540/11073"
"GO:0042098","T cell proliferation",73,-0.58152423077344,-2.02262146610692,2.30851850129692e-07,5.80416287160675e-05,4.85865109125234e-05,1004,"tags=40%, list=14%, signal=35%","3133/5532/3572/10385/7157/975/604/6654/2697/7048/80762/3958/149041/3105/3988/6655/8654/5573/3659/11119/23240/896/868/27242/2534/3481/64115/10673/3479"
"GO:0060537","muscle tissue development",194,-0.464505880011243,-1.74877295705109,3.64747774060649e-07,8.26356345899627e-05,6.91740953964144e-05,1715,"tags=43%, list=24%, signal=34%","6198/8531/7528/2033/10370/4088/4666/144165/3344/5925/2065/10521/1291/5156/4882/6498/6444/80208/80206/11214/23345/10818/5592/2353/5159/3398/79810/90/1301/1073/1466/5532/140465/115701/51542/657/205428/4209/54583/5311/6840/2697/7763/688/10512/79647/7046/55553/2138/5573/9686/64208/10791/23363/3720/9472/10060/6546/5997/221662/22933/51804/4086/9242/1281/6495/10472/7832/3481/2817/1958/84466/3488/26011/4208/1134/57538/7135/70/10324/7139/6261/3479"
"GO:0042129","regulation of T cell proliferation",56,-0.60986792803117,-2.05030713671815,4.61717777894625e-07,9.90992156975938e-05,8.29557204272726e-05,839,"tags=38%, list=12%, signal=33%","3572/10385/975/604/6654/7048/80762/3958/149041/3105/6655/8654/5573/3659/23240/868/27242/3481/64115/10673/3479"
"GO:0060538","skeletal muscle organ development",80,-0.564933097035913,-1.9831170296017,5.69684466181223e-07,0.000116158662654351,9.72361433592478e-05,1715,"tags=54%, list=24%, signal=41%","6198/8531/2033/10370/4666/257194/3344/8087/5925/10521/1291/6498/80208/2353/1073/5532/140465/51542/4209/6840/688/79647/1605/64208/10791/10060/221662/22933/51804/9242/6495/10472/7832/3481/2817/1958/84466/4208/445/1134/10324/6261/101929726"
"GO:0014706","striated muscle tissue development",180,-0.460477124295127,-1.72281098212724,9.25707973803138e-07,0.000179763672246152,0.00015047974732048,1715,"tags=43%, list=24%, signal=33%","6198/8531/7528/2033/10370/4088/4666/144165/3344/5925/2065/10521/1291/5156/6498/6444/80208/80206/11214/23345/10818/5592/2353/5159/3398/79810/90/1301/1073/5532/140465/115701/51542/657/205428/4209/54583/6840/2697/688/10512/79647/7046/55553/2138/5573/9686/64208/10791/23363/3720/9472/10060/6546/5997/221662/22933/51804/4086/9242/6495/10472/7832/3481/2817/1958/84466/26011/4208/1134/57538/7135/70/10324/7139/6261/3479"
"GO:0098542","defense response to other organism",450,-0.383587764995103,-1.50120481255292,1.17222086079717e-06,0.000217287121378675,0.000181890538352403,1779,"tags=34%, list=25%, signal=27%","54765/64343/8780/51667/112936/3140/255520/6198/340061/9782/373/4780/2033/29110/4061/10616/23180/4217/4671/57337/3460/27246/207/6812/3716/24138/961/6223/1540/5608/54476/10270/10521/10581/3588/10010/4940/5291/10906/8878/6814/22841/103/25939/4792/26268/5610/8467/3133/55284/23325/4790/85364/29915/5295/6170/56907/8575/834/8887/1374/840/80254/7157/127018/51135/5495/9830/85363/2934/3106/2896/7706/84675/10318/665/3958/3105/7474/6737/567/54809/91351/3430/26472/83862/5371/140691/57169/56897/8473/10379/10410/26060/7318/256987/10346/10435/81603/2633/4600/10475/23052/6197/3659/84937/9181/3437/10060/10417/7105/9246/9867/22890/3075/3428/151636/53840/9683/1191/2537/801/22933/9636/8519/5359/54625/715/4599/716/6772/11274/4939/144811/4938/83666/55601/2534/64135/3433/3434/5587/6773/51191/6347/10964/445/2634/5919/5272/91543/11096"
"GO:0006936","muscle contraction",110,-0.512259324429656,-1.85647805637939,1.36580137541263e-06,0.000242162522127509,0.000202713677824401,557,"tags=25%, list=8%, signal=24%","10142/817/8654/2946/10060/5290/2593/6546/5997/801/1760/624/274/8082/23213/7138/5587/287/6442/6332/3759/6641/1134/7135/10324/7139/6261/1146"
"GO:0032944","regulation of mononuclear cell proliferation",69,-0.553269488188887,-1.91206152818947,3.26762358821494e-06,0.000553176508975424,0.000463062754861077,839,"tags=33%, list=12%, signal=30%","3572/10385/57181/975/604/6654/7048/80762/3958/149041/3105/6655/8654/5573/3659/23240/868/27242/3481/4208/64115/10673/3479"
"GO:0050776","regulation of immune response",350,-0.398220544054739,-1.54241118480468,3.3912243071078e-06,0.000553176508975424,0.000463062754861077,1697,"tags=33%, list=23%, signal=27%","340061/9782/4780/2033/29110/4088/10616/23180/80381/4671/27246/207/961/6223/1540/5608/8945/7525/29085/163486/4940/65125/10906/8878/7158/2778/22841/103/51111/25939/4792/51571/51324/5610/3133/5532/23325/4790/85364/29915/5295/2241/834/8887/1374/23304/80254/11118/10769/3572/10385/57181/127018/51135/975/604/6654/85363/3106/2896/80762/7706/10318/3958/149041/3105/7474/59338/6737/567/3430/57169/8473/3988/26060/2633/6398/6197/3659/3554/84937/11119/5290/7105/9867/22890/3075/3428/114625/9683/1191/868/22933/1997/9636/5359/54625/715/716/27242/11274/1281/144811/4938/83666/55601/2534/64135/5587/6773/4208/9473/2634/64115/5272/91543/10673"
"GO:0010927","cellular component assembly involved in morphogenesis",55,-0.595761843881782,-1.9994009226718,3.7819366370384e-06,0.000571212503920096,0.00047816064381737,1966,"tags=60%, list=27%, signal=44%","128637/4089/54468/4205/23405/64645/3267/8443/3856/5156/90102/80206/11214/200576/5159/1073/1466/23332/2318/1605/5573/23122/23363/84665/51804/2817/7138/5587/26011/287/70/10324/7139"
"GO:0032989","cellular anatomical entity morphogenesis",55,-0.595761843881782,-1.9994009226718,3.7819366370384e-06,0.000571212503920096,0.00047816064381737,1966,"tags=60%, list=27%, signal=44%","128637/4089/54468/4205/23405/64645/3267/8443/3856/5156/90102/80206/11214/200576/5159/1073/1466/23332/2318/1605/5573/23122/23363/84665/51804/2817/7138/5587/26011/287/70/10324/7139"
"GO:0051607","defense response to virus",167,-0.454246219917118,-1.68995933073542,4.23731860532872e-06,0.000617135188304662,0.000516602414927859,1379,"tags=35%, list=19%, signal=29%","54476/10521/10581/3588/10010/4940/103/25939/5610/8467/55284/85364/29915/8575/834/5495/85363/7706/665/6737/91351/83862/5371/57169/10379/10410/256987/10346/81603/2633/4600/10475/3659/3437/10060/10417/3428/151636/53840/2537/9636/8519/5359/4599/6772/11274/4939/4938/83666/55601/64135/3433/3434/6773/51191/10964/2634/91543"
"GO:0031577","spindle checkpoint signaling",40,0.53111484863994,2.32610793782766,5.97432961234925e-06,0.000634629049299573,0.000531246484829642,908,"tags=52%, list=13%, signal=46%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0007094","mitotic spindle assembly checkpoint signaling",39,0.532238284076918,2.31960673303241,5.93410908125002e-06,0.000634629049299573,0.000531246484829642,908,"tags=54%, list=13%, signal=47%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0071173","spindle assembly checkpoint signaling",39,0.532238284076918,2.31960673303241,5.93410908125002e-06,0.000634629049299573,0.000531246484829642,908,"tags=54%, list=13%, signal=47%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0071174","mitotic spindle checkpoint signaling",39,0.532238284076918,2.31960673303241,5.93410908125002e-06,0.000634629049299573,0.000531246484829642,908,"tags=54%, list=13%, signal=47%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0033046","negative regulation of sister chromatid segregation",41,0.512578810467584,2.2612996141126,6.06928222723967e-06,0.000634629049299573,0.000531246484829642,908,"tags=51%, list=13%, signal=45%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0033048","negative regulation of mitotic sister chromatid segregation",41,0.512578810467584,2.2612996141126,6.06928222723967e-06,0.000634629049299573,0.000531246484829642,908,"tags=51%, list=13%, signal=45%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",41,0.512578810467584,2.2612996141126,6.06928222723967e-06,0.000634629049299573,0.000531246484829642,908,"tags=51%, list=13%, signal=45%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:2000816","negative regulation of mitotic sister chromatid separation",41,0.512578810467584,2.2612996141126,6.06928222723967e-06,0.000634629049299573,0.000531246484829642,908,"tags=51%, list=13%, signal=45%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0050670","regulation of lymphocyte proliferation",67,-0.557556137680851,-1.91206952758969,5.13259156865799e-06,0.000634629049299573,0.000531246484829642,839,"tags=34%, list=12%, signal=31%","3572/10385/57181/975/604/6654/7048/80762/3958/149041/3105/6655/8654/5573/3659/23240/868/27242/3481/4208/64115/10673/3479"
"GO:0051146","striated muscle cell differentiation",133,-0.478966418601236,-1.76428049286211,5.40164697916298e-06,0.000634629049299573,0.000531246484829642,1478,"tags=40%, list=20%, signal=32%","207/5925/3856/1291/5156/6444/80208/80206/11214/23345/10818/5592/5159/90/1073/1466/5532/115701/9780/657/840/2318/975/23646/85461/688/55553/6272/5573/64208/23363/9472/6546/5997/221662/84665/8038/1760/51804/6495/3481/7138/5587/3488/4208/57538/70/10324/7139/6261/101929726/11096/3479"
"GO:0033044","regulation of chromosome organization",178,0.292635394637362,1.73623618199755,5.99218172127309e-06,0.000634629049299573,0.000531246484829642,1010,"tags=33%, list=14%, signal=29%","9735/55781/54892/4683/9555/6601/991/9918/990/10460/11130/4085/2237/10592/10575/3320/8658/7175/51776/891/84250/9031/5347/55055/1736/221150/54908/125476/332/7520/55143/220134/3181/22948/9787/9184/10111/4751/10694/147841/908/1663/23397/8678/10856/9212/10051/57082/57405/3183/699/7874/701/83540/6950/170506/23310/64151/3184"
"GO:0055001","muscle cell development",91,-0.516180087683737,-1.83478129818726,6.45794636073519e-06,0.000658387631476952,0.00055113473810169,1424,"tags=40%, list=20%, signal=32%","3856/1291/5156/6444/80208/80206/11214/5592/5159/79810/1073/1140/1466/5532/115701/657/2318/5573/23363/9472/6546/5997/84665/51804/274/6495/7138/84466/5587/287/57538/70/10324/7139/6261/3479"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",42,0.511520580948546,2.26553489831219,7.42450115142373e-06,0.000720883707035856,0.000603450055991658,908,"tags=50%, list=13%, signal=44%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:1905819","negative regulation of chromosome separation",42,0.511520580948546,2.26553489831219,7.42450115142373e-06,0.000720883707035856,0.000603450055991658,908,"tags=50%, list=13%, signal=44%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0072359","circulatory system development",487,-0.364387166354431,-1.42768017503809,1.14625066712327e-05,0.001087072144309,0.000909985535735805,1486,"tags=30%, list=21%, signal=25%","51098/207/25831/5925/2034/3716/961/6303/388/2065/1026/1291/1848/5156/4882/54880/6444/538/80206/65125/11214/55742/5291/23345/10253/6774/80781/472/10818/22873/5592/5159/3398/79810/27031/90/1301/2969/4215/79893/6091/5532/115701/80173/657/55294/205428/840/4209/10769/4194/7157/54583/4331/154810/90627/8321/1295/4035/6654/9444/5311/9820/2896/2697/7048/7763/688/2013/10512/10352/10163/7046/7474/7127/6659/6558/2752/1012/55553/55764/5371/23768/6934/5728/6591/3988/5228/2138/1605/6604/5573/9686/64208/23363/3720/9394/284361/3339/9472/10060/4192/5290/23129/6546/5997/9314/221662/83700/677/8503/8038/7029/4086/9242/7058/1306/6772/1281/694/23213/6495/2534/8572/1958/5587/26011/27250/287/6347/4208/23767/1634/5176/57538/7135/70/7139/6261/11096/9249/2308/27295/3479"
"GO:0051985","negative regulation of chromosome segregation",43,0.503100660887054,2.22867192641681,1.33329879694038e-05,0.00115945830669409,0.000970579822051298,908,"tags=49%, list=13%, signal=43%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540"
"GO:0051784","negative regulation of nuclear division",47,0.472756038112951,2.17498889073262,1.36473758512301e-05,0.00115945830669409,0.000970579822051298,1221,"tags=57%, list=17%, signal=48%","9735/991/11130/4085/7175/891/5347/55055/221150/54908/332/55143/220134/9184/147841/9212/57082/57405/699/701/83540/27085/26271/25906/1111/54998/1063"
"GO:0003009","skeletal muscle contraction",13,-0.821608299164432,-2.08765270043125,1.30990596926738e-05,0.00115945830669409,0.000970579822051298,429,"tags=54%, list=6%, signal=51%","2946/1760/7138/5587/3759/1134/7135"
"GO:0007519","skeletal muscle tissue development",74,-0.539760877200285,-1.88078384762161,1.25699782263508e-05,0.00115945830669409,0.000970579822051298,1715,"tags=51%, list=24%, signal=40%","6198/8531/2033/10370/4666/3344/5925/10521/1291/6498/80208/2353/1073/5532/140465/51542/4209/6840/688/79647/64208/10791/10060/221662/22933/51804/9242/6495/10472/7832/3481/2817/1958/84466/4208/1134/10324/6261"
"GO:0046651","lymphocyte proliferation",94,-0.508598957577817,-1.8207973216097,1.34615052862378e-05,0.00115945830669409,0.000970579822051298,1004,"tags=34%, list=14%, signal=30%","3133/5532/3572/10385/57181/7157/975/604/6654/2697/7048/80762/2013/3958/149041/3105/3988/6655/8654/5573/3659/11119/23240/896/868/27242/2534/3481/4208/64115/10673/3479"
"GO:0006942","regulation of striated muscle contraction",34,-0.642736029317005,-2.01948997056746,1.53917387236335e-05,0.00128096960234648,0.00107229664190641,557,"tags=38%, list=8%, signal=35%","10142/817/8654/2946/6546/5997/801/1760/274/5587/287/3759/7135"
"GO:0044057","regulation of system process",158,-0.45253595412095,-1.68190034597369,1.7965845700636e-05,0.00146529437534387,0.00122659447594026,921,"tags=27%, list=13%, signal=24%","781/57616/3572/8864/9444/2697/2013/10142/817/5728/10659/8654/10765/1605/2309/2946/3720/9472/10060/84866/6546/5997/114907/120/3676/801/1760/624/27242/274/7138/5587/3488/26011/287/6442/3759/29995/90523/7135/7139/2308/3479"
"GO:0031347","regulation of defense response",317,-0.393259479164282,-1.51814020535228,1.85888333640722e-05,0.00148637769526836,0.00124424327347133,1928,"tags=38%, list=27%, signal=29%","143684/9470/9113/10133/54726/9641/5771/23369/54765/8780/255520/253260/340061/9782/4780/2033/29110/4088/23180/4671/27246/8087/207/1652/5925/961/6223/1540/5608/54476/55870/7525/55450/4940/405/10906/6774/8878/472/2778/22841/103/25875/25939/4792/222236/5610/3133/23325/4790/85364/29915/5295/834/8887/1374/80254/10769/3572/127018/51135/975/5495/604/85363/51063/3106/2896/80762/7706/10318/3105/7474/6737/3430/5371/57169/8473/26060/10346/7114/2633/10475/6197/3659/3554/84937/283131/4192/7105/9867/9314/3075/3428/151636/9683/22933/9636/5359/54625/51704/3082/6772/11274/144811/4938/83666/55601/2534/64135/5587/27250/6773/51191/4208/2634/5272/91543/3479"
"GO:0014902","myotube differentiation",45,-0.602456520113745,-1.9653380649463,1.98784800485161e-05,0.00154263266327608,0.00129133417490626,986,"tags=38%, list=14%, signal=33%","5532/9780/975/23646/85461/688/6272/221662/8038/1760/51804/6495/4208/6261/101929726/11096/3479"
"GO:0032943","mononuclear cell proliferation",98,-0.493614139941999,-1.77432859428889,2.00489286791644e-05,0.00154263266327608,0.00129133417490626,1004,"tags=33%, list=14%, signal=29%","3133/5532/3572/10385/57181/7157/975/604/6654/2697/7048/80762/2013/3958/149041/3105/3988/6655/8654/5573/3659/11119/23240/896/868/27242/2534/3481/4208/64115/10673/3479"
"GO:0070663","regulation of leukocyte proliferation",75,-0.528334645691203,-1.8437824034145,2.22622054264421e-05,0.00162636707104742,0.00136142805074902,839,"tags=31%, list=12%, signal=27%","3572/10385/57181/975/604/6654/7048/80762/3958/149041/3105/6655/8654/5573/3659/23240/868/27242/3481/4208/64115/10673/3479"
"GO:0055002","striated muscle cell development",76,-0.525794359180962,-1.8361347804346,2.1649649685279e-05,0.00162636707104742,0.00136142805074902,1424,"tags=41%, list=20%, signal=33%","3856/1291/5156/6444/80208/80206/11214/5592/5159/1073/1466/5532/115701/657/2318/5573/23363/9472/6546/5997/84665/51804/6495/7138/5587/57538/70/10324/7139/6261/3479"
"GO:0002429","immune response-activating cell surface receptor signaling pathway",102,-0.48828893345185,-1.76009221897283,2.23336331482726e-05,0.00162636707104742,0.00136142805074902,1659,"tags=46%, list=23%, signal=36%","2033/29110/10616/23180/80381/961/1540/8945/7525/29085/163486/65125/8878/22841/4792/51324/4790/5295/8887/23304/11118/10385/57181/51135/975/6654/3958/149041/3105/59338/3430/3988/26060/2633/84937/11119/5290/9867/114625/868/1997/5359/27242/4938/2534/4208/9473"
"GO:0007507","heart development",278,-0.398497584585469,-1.52806830725109,2.27817315590155e-05,0.0016298930052222,0.00136437960195545,2112,"tags=43%, list=29%, signal=32%","639/5663/6662/25776/1385/60485/25836/221322/8841/55717/4089/6416/90410/4087/4205/324/9968/1889/1289/10087/6443/3480/7528/9782/2033/10370/4088/4666/7404/4313/144165/7249/51098/25831/5925/2065/1026/1291/1848/5156/54880/6444/80206/65125/11214/55742/23345/472/10818/22873/5592/5159/3398/79810/27031/90/1301/6091/5532/115701/80173/657/205428/840/4209/4194/7157/54583/4331/8321/6654/5311/2697/7048/2013/10512/7046/7474/6659/55553/55764/23768/5728/6591/2138/1605/6604/5573/9686/64208/23363/3720/9472/10060/23129/6546/5997/221662/677/7029/4086/9242/1281/6495/8572/26011/27250/287/4208/23767/57538/7135/70/7139/6261/11096/9249/27295/3479"
"GO:0002764","immune response-regulating signaling pathway",202,-0.418081653633602,-1.57494591030112,2.59864625247354e-05,0.00182711714096329,0.00152947546220902,1940,"tags=40%, list=27%, signal=30%","6416/9113/8892/54726/5771/23369/8780/340061/2033/29110/10616/23180/80381/4671/27246/207/961/1540/5608/8945/7525/29085/163486/4940/65125/8878/22841/4792/51324/5610/23325/4790/85364/29915/5295/2241/834/8887/23304/11118/10385/57181/127018/51135/975/6654/7706/10318/3958/149041/3105/59338/3430/8473/3988/26060/2633/6197/3659/84937/11119/5290/7105/9867/3428/114625/868/22933/1997/5359/27242/144811/4938/55601/2534/64135/5587/4208/9473/2634/91543"
"GO:0070252","actin-mediated cell contraction",46,-0.585083309601595,-1.91193986323711,3.12814523750391e-05,0.00216213157263406,0.00180991525516952,1267,"tags=46%, list=17%, signal=38%","6444/55742/57698/140465/781/9444/2934/2697/2013/10142/817/9839/10060/5290/22998/274/287/6332/3759/70/7139"
